CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:03:56.864 119851589 37588732 225215 66973 1.0
00:03:57.264 119852481 37695125 228454 58781 1.0
00:03:57.464 119850947 37726448 225900 61203 1.0
00:03:57.664 119851076 37735842 225833 63279 1.0
00:03:57.864 119851811 37607056 225564 61647 1.0
00:03:58.264 119851802 37579541 228133 64301 1.0
00:03:58.464 119851030 37703560 225807 64436 1.0
00:03:58.664 119851543 37737623 225882 62876 1.0
00:03:58.864 119850698 37775563 226035 57788 1.0
00:03:59.264 119851943 37527418 227190 67249 1.0
00:03:59.464 119851017 37629099 225487 65242 1.0
00:03:59.664 119851953 37711166 226012 61983 1.0
00:03:59.864 119851064 37906540 226141 54891 1.0
00:04:00.264 119851543 37546108 228147 65349 1.0
00:04:00.464 119850373 37680307 225658 60965 1.0
00:04:00.664 119851831 37602890 224850 70533 1.0
00:04:00.864 119850939 37730080 225550 67305 1.0
00:04:01.264 119851039 37604113 228289 63558 1.0
00:04:01.464 119850731 37790460 226156 58082 1.0
00:04:01.664 119851888 37807190 225668 61072 1.0
00:04:01.864 119850828 37575457 224644 69121 1.0
00:04:02.264 119851383 37576899 228458 63832 1.0
00:04:02.464 119851464 37837957 225978 57888 1.0
00:04:02.664 119851044 37701176 225650 64458 1.0
00:04:02.864 119850885 37619412 225841 67141 1.0
00:04:03.264 119852045 37418684 227257 70994 1.0
00:04:03.464 119851236 37874499 225844 59129 1.0
00:04:03.664 119850980 37727890 225731 63643 1.0
00:04:03.864 119850891 37728763 225966 61846 1.0
00:04:04.264 119851394 37699201 228095 59329 1.0
00:04:04.464 119851489 37692576 224761 65662 1.0
00:04:04.664 119851219 37544896 225569 68870 1.0
00:04:04.864 119851847 37633885 225821 66331 1.0
00:04:05.264 119851986 37723758 228026 61876 1.0
00:04:05.464 119851281 37661287 225876 63867 1.0
00:04:05.664 119850400 37595980 225252 65185 1.0
00:04:05.864 119851590 37686296 225197 64719 1.0
00:04:06.264 119851423 37735777 228240 62262 1.0
00:04:06.464 119850862 37691158 225974 64133 1.0
00:04:06.664 119850960 37718122 225717 62296 1.0
00:04:06.864 119851719 37711111 225523 61880 1.0
00:04:07.264 119851976 37424331 228010 71174 1.0
00:04:07.464 119850953 37636046 225811 65142 1.0
00:04:07.664 119850492 37756328 225971 60452 1.0
00:04:07.864 119851696 37836445 226054 57992 1.0
00:04:08.264 119853030 37459431 227219 69962 1.0
00:04:08.464 119850679 37682317 225390 63921 1.0
00:04:08.664 119851445 37807653 225982 58442 1.0
00:04:08.864 119850588 37827711 225747 63410 1.0
00:04:09.264 119852385 37575829 228248 63255 1.0
